Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
84532,5qBqBdfTEIWJwAS0Jm2F5R,The Byrds,Turn! Turn! Turn!,Turn! Turn! Turn! (To Everything There Is a Season),64,229360,False,0.451,0.818,2,-8.124,1,0.0439,0.135,2.92e-05,0.052,0.755,124.532,4,psych-rock
84564,2KOt2JrCB720UxIbyzweQo,The Beach Boys,Spirit Of America,Barbara Ann,63,133893,False,0.581,0.669,6,-3.659,1,0.0385,0.19,0.0,0.243,0.926,78.073,4,psych-rock
84571,3XxBSvDZKH5YvZZjTpn6eR,Jimi Hendrix,Are You Experienced,Red House,58,230360,False,0.277,0.479,5,-8.483,0,0.0495,0.585,0.0224,0.16,0.483,53.905,4,psych-rock
84581,5OFi9CIyD6s1oENyHapK2W,Pink Floyd,The Wall,In the Flesh,54,255546,False,0.292,0.454,9,-14.89,1,0.0316,0.371,0.509,0.719,0.105,150.916,3,psych-rock
84619,0JNZGIavoUrdup1NsgJOQs,The Doors,The Doors,Alabama Song (Whisky Bar),57,197400,False,0.568,0.645,5,-8.363,1,0.0416,0.543,0.0,0.191,0.901,170.676,4,psych-rock
84623,6IWxHgVbdKyUMydhVGXRaT,Canned Heat,The Best Of Canned Heat,On The Road Again,51,206333,False,0.496,0.156,9,-17.059,1,0.0419,0.777,0.0,0.232,0.205,129.524,4,psych-rock
84629,0MYNeFsKpzBHwrJGfWZysV,Jethro Tull,Aqualung (Special Edition),Locomotive Breath,60,266013,False,0.68,0.53,11,-13.105,0,0.0889,0.417,0.011,0.0559,0.352,124.551,4,psych-rock
84632,2BydLQAh7CUIFvSEqAMc4x,Sly & The Family Stone,Fresh,If You Want Me to Stay,67,180493,False,0.843,0.48,11,-11.574,0,0.0492,0.28,0.000782,0.108,0.762,101.993,4,psych-rock
84639,18a9EGG4xhRELv7bgAw5hb,Steely Dan,Pretzel Logic,Rikki Don't Lose That Number,64,271093,False,0.656,0.462,11,-14.072,0,0.0373,0.518,0.000137,0.091,0.642,116.049,4,psych-rock
84641,2c1ccPqUnFYD8W7LY65bKG,Deep Purple,Deep Purple in Rock (Anniversary Edition),Black Night - 1995 Remaster,56,209400,False,0.507,0.886,9,-8.889,1,0.0873,0.0546,0.363,0.0919,0.826,134.719,4,psych-rock
84647,5ZLzl6T8JwqMTMdoE0nCbU,Grateful Dead,American Beauty,Friend of the Devil,63,201866,False,0.642,0.628,7,-12.849,1,0.0358,0.334,8.29e-06,0.614,0.893,103.317,4,psych-rock
84662,6FKU84JHM1lbiy5Dx0Dyqd,Steve Miller Band,Greatest Hits 1974-78,The Joker,67,217800,False,0.417,0.339,10,-13.487,1,0.0819,0.454,2.26e-05,0.135,0.719,165.451,4,psych-rock
84671,1ng36571Iyov4HBxUClySn,Butthole Surfers,Electriclarryland,Pepper,64,297266,False,0.631,0.804,7,-5.492,1,0.166,0.00589,0.00116,0.16,0.671,79.898,4,psych-rock
84684,042v1NacbKJzCyi6nBme7T,Buffalo Springfield,Buffalo Springfield Again,Mr. Soul,60,172400,False,0.674,0.706,9,-9.012,1,0.0384,0.108,6.48e-06,0.114,0.961,133.789,4,psych-rock
84718,3L60Vu9qmY6fg2QroRIxgi,Janis Joplin,Pearl (Legacy Edition),Cry Baby,63,238600,False,0.474,0.418,0,-9.654,1,0.0299,0.514,0.000343,0.0535,0.504,83.308,3,psych-rock
84735,23MrkN7g6Q5U7GLIxNHN1B,Jimi Hendrix,Are You Experienced,Foxey Lady,61,198773,False,0.507,0.847,1,-5.987,0,0.0411,0.0751,0.237,0.372,0.566,98.096,4,psych-rock
84738,3LQPTJEqOfljGBxmpgUnoC,The Guess Who,American Woman,American Woman,64,307493,False,0.55,0.726,2,-8.51,1,0.0516,0.146,0.00608,0.428,0.37,92.697,4,psych-rock
84759,1orVKbp6vqtfAPOmvRofVq,Steve Miller Band,Fly Like An Eagle,Rock'n Me,67,187066,False,0.695,0.582,4,-11.35,1,0.0651,0.297,0.0,0.123,0.892,122.433,4,psych-rock
84775,3eYCJXTViFwl5mdtcTsF4G,Big Brother & The Holding Company;Janis Joplin,Cheap Thrills,Summertime,58,238400,False,0.295,0.296,5,-13.94,1,0.0291,0.0936,0.000213,0.128,0.384,180.756,3,psych-rock
84777,1rJi8cf8OWsrX4CqBnMSoQ,The Velvet Underground,Loaded: Re-Loaded 45th Anniversary Edition,Who Loves the Sun - 2015 Remaster,55,166213,False,0.441,0.568,4,-8.833,1,0.0298,0.326,0.0,0.368,0.721,130.131,4,psych-rock
84784,7AzFID6u1b3zIWbd9pb8Dk,The Lovin' Spoonful,Hums Of The Lovin' Spoonful,Summer in the City - Remastered,65,160306,False,0.423,0.681,10,-9.756,1,0.0398,0.0592,0.000177,0.0889,0.56,110.461,4,psych-rock
84787,3cw3Z7mS55gd3NUjh4k0bL,The Velvet Underground,Loaded: Re-Loaded 45th Anniversary Edition,Sweet Jane - Full Length Version; 2015 Remaster,59,246306,False,0.619,0.637,2,-7.369,1,0.0286,0.015,0.0,0.374,0.936,105.205,4,psych-rock
84810,2Dsy7Ls7OuvG1fpjrKI5AE,Pink Floyd,Relics,Arnold Layne,45,176866,False,0.309,0.49,2,-9.333,1,0.0304,0.234,9.9e-06,0.0887,0.212,132.618,4,psych-rock
84825,3c06k9x6MHHdPQi3ix68yF,The Lovin' Spoonful,Daydream,Daydream,61,139093,False,0.822,0.332,1,-11.369,1,0.0506,0.834,0.0,0.11,0.834,110.802,4,psych-rock
84837,7BO7ZbaEmgCSSp3znPMxN4,The Beach Boys,Smiley Smile (Remastered),Heroes And Villains - Remastered 2001,53,219306,False,0.426,0.583,1,-7.442,1,0.0354,0.524,4.05e-06,0.147,0.232,116.803,1,psych-rock
84841,5WyuRWUcOOhAic0tj9Pl28,Lou Reed,Transformer,Satellite of Love,59,221120,False,0.458,0.502,5,-10.186,1,0.0294,0.442,5.51e-06,0.299,0.571,121.861,4,psych-rock
84845,5S126DaCBZ8z6yh7B1Lszr,Deep Purple,Machine Head (Remastered),Space Truckin' - Remastered 2012,52,272996,False,0.62,0.878,9,-9.064,1,0.0443,0.0264,0.776,0.235,0.708,129.236,4,psych-rock
84851,41TqRBgF4Ahyr4vGmZVk8b,Iron Butterfly,Light and Heavy/The Best of...,In-A-Gadda-Da-Vida - Single Version,57,173986,False,0.472,0.526,0,-9.505,1,0.0309,0.00291,0.000173,0.181,0.771,119.44,4,psych-rock
84858,0oQshbv1BFLZ61b1tQ4Eqg,The Beatles,Past Masters (Vols. 1 & 2 / Remastered),This Boy - Remastered 2009,52,136080,False,0.66,0.337,2,-11.524,1,0.0286,0.213,1.57e-05,0.142,0.703,110.173,3,psych-rock
84862,7y9O8sJmuX7DvmyrR7h3PY,The Beach Boys,Sunflower,All I Wanna Do - Remastered 2009,54,156466,False,0.447,0.416,9,-12.181,0,0.0258,0.0716,0.00426,0.125,0.295,103.068,4,psych-rock
84866,1OE5l6sedVcIFELMuxQOPI,Grateful Dead,American Beauty (2013 Remaster),Ripple - 2013 Remaster,59,249733,False,0.604,0.411,7,-14.258,1,0.034,0.427,5.74e-05,0.602,0.675,126.637,4,psych-rock
84869,3EFb1qDgIqf9MegIryKtDj,The Mamas & The Papas,If You Can Believe Your Eyes & Ears,"Monday, Monday - Single Version",61,208293,False,0.488,0.464,1,-9.496,1,0.0284,0.742,0.0,0.57,0.709,109.853,4,psych-rock
84875,1ZhrREyOOeFV6TxDOyiPwu,Steve Miller Band,Fly Like An Eagle,Take The Money And Run,68,170173,False,0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,4,psych-rock
84880,4gUYV3ktbaOeAK5KrXMWV5,The Beatles,Rubber Soul (Remastered),Run For Your Life - Remastered 2009,54,141093,False,0.563,0.705,2,-9.232,1,0.103,0.0103,0.0,0.0552,0.822,176.732,4,psych-rock
84885,7fLTytvnvxy653VWxflTRf,Faces,A Nod Is as Good as a Wink... to a Blind Horse,Stay with Me,66,279360,False,0.458,0.869,9,-8.381,1,0.032,0.0969,0.0596,0.357,0.813,91.39,4,psych-rock
84892,5xcfepnz1v7a83T8An9gjw,The Beatles,Help! (Remastered),The Night Before - Remastered 2009,54,154933,False,0.461,0.762,2,-6.727,1,0.0379,0.0537,0.0,0.238,0.632,84.496,4,psych-rock
84903,7rgUYidQh5tH0YlXCoKaYJ,The Beatles,With The Beatles (Remastered),You Really Got A Hold On Me - Remastered 2009,53,181346,False,0.373,0.388,9,-9.31,1,0.0337,0.525,0.0,0.267,0.687,77.643,4,psych-rock
84920,2ue1KRstSKHF8jQkIJZiNC,The Beatles,Help! (Remastered),It's Only Love - Remastered 2009,51,116480,False,0.629,0.551,0,-8.281,1,0.0256,0.22,0.0,0.0432,0.685,113.155,3,psych-rock
84922,5EzvwjFwdP5Kfl5AZAemzu,The Beatles,Help! (Remastered),I Need You - Remastered 2009,53,148786,False,0.601,0.489,9,-8.554,1,0.0455,0.277,0.0,0.0988,0.638,136.215,4,psych-rock
84923,03By6gD02qhtvIQiK8KidK,The Doors,The Doors,Back Door Man,54,212426,False,0.476,0.612,9,-7.01,1,0.0335,0.287,0.000252,0.0877,0.909,177.233,4,psych-rock
84928,2ULL3VZf4WwBKO4vjwT7Bg,The Beach Boys,Pet Sounds (Original Mono & Stereo Mix Versions),Sloop John B - Remastered,60,180133,False,0.567,0.745,8,-5.423,1,0.0264,0.402,0.0,0.0873,0.903,125.575,4,psych-rock
84938,2PuUFT13yCzUOZun94WOXv,"Crosby, Stills & Nash","Crosby, Stills & Nash",Suite: Judy Blue Eyes - 2005 Remaster,61,444053,False,0.458,0.364,9,-13.126,1,0.0431,0.467,0.0,0.197,0.3,154.215,4,psych-rock
84952,4KhuernnobE4BzS0P1Viz8,The Guess Who,The Best Of The Guess Who,Laughing,46,158040,False,0.375,0.458,9,-14.019,1,0.0379,0.44,0.000661,0.651,0.57,89.907,4,psych-rock
84963,7LbfuQVct78YoghmoPtsQ8,Grateful Dead,Workingman's Dead,Casey Jones - 2013 Remaster,60,265067,False,0.671,0.405,0,-10.052,1,0.0392,0.385,0.0,0.132,0.828,99.678,4,psych-rock
84969,70HNt0eoBVqr4ss68U8x3B,The Beatles,Help! (Remastered),You're Going To Lose That Girl - Remastered 2009,55,138666,False,0.533,0.66,4,-7.694,1,0.0337,0.346,0.0,0.26,0.818,131.975,4,psych-rock
84978,1swmf4hFMJYRNA8Rq9PVaW,The Beatles,The Beatles (Remastered),Martha My Dear - Remastered 2009,54,148573,False,0.472,0.292,10,-11.591,1,0.0321,0.872,0.0007,0.128,0.824,177.624,4,psych-rock
84987,3XcjIvaZVUFAIdIYZqY9bd,Grand Funk Railroad,We're An American Band (Expanded Edition / Remastered 2002),We're An American Band - Remastered 2002,64,207093,False,0.637,0.89,7,-4.872,1,0.0677,0.119,6.72e-05,0.103,0.923,127.689,4,psych-rock
85052,0WQiDwKJclirSYG9v5tayI,The Smiths,The Queen Is Dead,There Is a Light That Never Goes Out - 2011 Remaster,80,244586,False,0.523,0.769,4,-5.855,1,0.0269,0.04,0.0,0.136,0.876,136.162,4,punk-rock
85061,39shmbIHICJ2Wxnk1fPSdz,The Clash,Combat Rock (Remastered),Should I Stay or Should I Go - Remastered,80,188986,False,0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,4,punk-rock
85063,0cEBv7oJxFp3bfTFqWFI0R,Hot Chelle Rae;Demi Lovato,Whatever,Why Don't You Love Me (feat. Demi Lovato),60,211413,False,0.53,0.802,2,-6.494,1,0.0362,0.121,0.0,0.118,0.566,148.054,3,punk-rock
85104,2i0AUcEnsDm3dsqLrFWUCq,Hot Chelle Rae,Whatever,Tonight Tonight,73,200466,False,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,4,punk-rock
85112,55Fpeuuc2sbQiy74eA1gTt,Set It Off;William Beckett,Duality,Wolf in Sheep's Clothing,62,187880,True,0.445,0.907,11,-3.894,0,0.0773,0.00161,0.0,0.403,0.71,165.069,4,punk-rock
85152,1FvDJ9KGxcqwv1utyPL3JZ,The Smiths,The Smiths,This Charming Man - 2011 Remaster,77,162920,False,0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,4,punk-rock
85154,4wzjNqjKAKDU82e8uMhzmr,The Red Jumpsuit Apparatus,Don't You Fake It,Face Down,76,192000,False,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,4,punk-rock
85157,1fJFuvU2ldmeAm5nFIHcPP,blink-182,Take Off Your Pants And Jacket,First Date,77,171533,False,0.579,0.928,0,-4.344,1,0.0411,0.000715,0.0,0.18,0.882,95.594,4,punk-rock
85159,4QlzkaRHtU8gAdwqjWmO8n,The Cure,Wish,Friday I'm In Love,77,215160,False,0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,4,punk-rock
85160,7LZgdL0MxiElfaKZbuuE4l,The Smiths,Louder Than Bombs,Asleep - 2011 Remaster,65,253560,False,0.512,0.255,0,-15.867,1,0.0291,0.88,0.532,0.146,0.215,115.144,3,punk-rock
85163,1MaqkdFNIKPdpQGDzme5ss,Boys Like Girls;Taylor Swift,Love Drunk,Two Is Better Than One (feat. Taylor Swift),66,242840,False,0.521,0.702,0,-5.189,1,0.0331,0.189,0.0,0.0962,0.25,127.976,4,punk-rock
85167,1QFh8OH1e78dGd3VyJZCAC,The Cure,Three Imaginary Boys,Boys Don't Cry,77,155973,False,0.462,0.836,11,-5.766,0,0.0621,0.00517,0.0,0.18,0.671,168.766,4,punk-rock
85168,7rSERmjAT38lC5QhJ8hnQc,Dropkick Murphys,The Warrior's Code,I'm Shipping Up To Boston,70,153600,False,0.452,0.928,2,-3.133,1,0.079,0.000706,0.000637,0.226,0.6,129.188,4,punk-rock
85170,4KcH1ZRV2W1q7Flq0QqC76,Ramones,Ramones (40th Anniversary Deluxe Edition; 2016 Remaster),Blitzkrieg Bop - 2016 Remaster,73,134466,False,0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4,punk-rock
85201,6LUGvXEAK8WxIBYK43uoTb,The Smiths,Louder Than Bombs,Back to the Old House - 2011 Remaster,74,186626,False,0.626,0.488,2,-7.805,1,0.0253,0.0102,0.000188,0.141,0.404,104.13,3,punk-rock
85206,4BodkdQk2Ouo6BFbLqoWtG,FM Static,Critically Ashamed,Tonight,65,218586,False,0.598,0.547,10,-5.93,0,0.0232,0.285,0.0,0.0891,0.25,77.969,4,punk-rock
85207,2Guz1b911CbpG8L92cnglI,The Red Jumpsuit Apparatus,Don't You Fake It,Your Guardian Angel,66,229234,False,0.29,0.48,5,-6.583,1,0.0296,0.116,3.03e-06,0.626,0.382,112.62,4,punk-rock
85218,5jzma6gCzYtKB1DbEwFZKH,The Clash,London Calling (Remastered),London Calling - Remastered,72,200480,False,0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,4,punk-rock
85253,4NnWuGQujzWUEg0uZokO5M,The Cure,"Kiss Me, Kiss Me, Kiss Me",Just Like Heaven,72,212013,False,0.437,0.94,9,-6.946,1,0.0426,0.0524,0.000573,0.222,0.48,151.417,4,punk-rock
85258,7sziTn5nHwrWf4K7gISaaU,Simple Plan;Sean Paul,Get Your Heart On!,Summer Paradise (feat. Sean Paul) - Single Version,61,234786,False,0.421,0.822,2,-4.415,1,0.0542,0.0132,0.0,0.092,0.751,171.935,4,punk-rock
85262,2HXixVqzzm9rEUIMAWzshl,Joan Jett & the Blackhearts,Up Your Alley,I Hate Myself for Loving You,68,246800,False,0.611,0.882,9,-11.225,1,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,4,punk-rock
85308,4oaU0fMSg3n9kqOwmLPVhH,Set It Off;Ash Costello,Cinematics (Expanded Edition),Partners in Crime (feat. Ash Costello),68,211026,False,0.376,0.939,1,-3.437,1,0.0572,0.00704,0.0,0.116,0.815,190.109,4,punk-rock
85310,2ZICF8SFI5tHttaLJKMY1X,The Red Jumpsuit Apparatus,Don't You Fake It,False Pretense,64,149640,False,0.509,0.93,0,-2.689,0,0.0474,0.00137,0.0,0.152,0.783,154.946,4,punk-rock
85354,3M2bD9SMYnJIPdrTKUnBd3,The Smiths,The Queen Is Dead,I Know It's Over - 2011 Remaster,67,349186,False,0.407,0.424,0,-10.583,1,0.0318,0.0847,0.0,0.234,0.404,113.311,3,punk-rock
85364,2AX5E86cn9n2dgioZEjirI,The Stranglers,La Folie,Golden Brown,71,206760,False,0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,3,punk-rock
85401,2ydUT1pFhuLDnouelIv4WH,blink-182,Take Off Your Pants And Jacket,The Rock Show,73,171600,True,0.41,0.959,9,-4.563,1,0.0869,0.000324,0.0,0.0766,0.83,193.155,4,punk-rock
85403,1YrnDTqvcnUKxAIeXyaEmU,The Smiths,Hatful of Hollow,How Soon Is Now? - 2011 Remaster,72,408173,False,0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,4,punk-rock
85415,6PudNM0mVIi3ipGCSUW8gu,Soda Stereo,Comfort Y Musica Para Volar,Superstar,40,248333,False,0.555,0.692,0,-9.717,1,0.0299,1.58e-05,0.506,0.2,0.551,120.104,1,punk-rock
85452,1hBM2D1ULT3aeKuddSwPsK,3OH!3;Katy Perry;Matt Squire,WANT (Deluxe),STARSTRUKK (feat. Katy Perry),65,202666,True,0.607,0.805,11,-5.579,0,0.0608,0.00175,0.0,0.231,0.232,139.894,4,punk-rock
85455,4gVwRSCyE40hU3cq8qdkwD,Hot Chelle Rae,Hung Up,Hung Up,48,193733,False,0.668,0.875,4,-3.963,1,0.0447,0.0428,0.0,0.379,0.934,92.992,4,punk-rock
85500,1H5N26VqHR4JhuaRKY2I0u,The Smiths,Louder Than Bombs,Heaven Knows I'm Miserable Now - 2011 Remaster,70,215760,False,0.609,0.759,6,-4.862,1,0.0276,0.028,0.0,0.183,0.774,114.045,4,punk-rock
85501,3YD9EehnGOf88rGSZFrnHg,blink-182,Take Off Your Pants And Jacket,Stay Together For The Kids,69,239333,False,0.519,0.78,2,-4.939,1,0.0356,0.00165,2.14e-05,0.156,0.166,145.125,4,punk-rock
85600,2JO3HwMRPeya8bXbtbyPcf,Joy Division,The Best Of,Love Will Tear Us Apart,66,206866,False,0.443,0.956,2,-6.198,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,4,punk-rock
85606,5KpBYmEiClvljtwbjEhIJq,Hot Chelle Rae,Don't Say Goodnight,Don't Say Goodnight,52,211813,False,0.599,0.791,10,-4.975,1,0.0585,0.0064,0.0,0.0924,0.574,92.862,4,punk-rock
85614,2OErSh4oVVAUll0vHxdr6p,The Smiths,The Queen Is Dead,Bigmouth Strikes Again - 2011 Remaster,70,193320,False,0.401,0.901,1,-5.011,0,0.041,0.0704,0.0,0.538,0.839,134.799,4,punk-rock
85661,6eFahAdQgABBj1XOM99cBG,Hot Chelle Rae;New Boyz,Whatever,I Like It Like That (feat. New Boyz),63,188200,False,0.742,0.784,1,-5.458,1,0.0552,0.0308,0.0,0.354,0.65,101.002,4,punk-rock
85718,2mHchPRtQWet3iIS3jANr1,Sex Pistols,"Never Mind The Bollocks, Here’s The Sex Pistols",God Save The Queen,63,199453,False,0.304,0.901,9,-7.756,1,0.0602,0.00105,0.000376,0.158,0.541,147.199,4,punk-rock
85755,5oQcOu1omDykbIPSdSQQNJ,Bowling For Soup,A Hangover You Don't Deserve,1985,71,193000,False,0.606,0.887,4,-4.404,1,0.0598,0.000242,0.0,0.337,0.903,119.974,4,punk-rock
85803,20X9OeC606XNwEtDBOym5u,Boys Like Girls,Love Drunk,Love Drunk,65,226706,False,0.44,0.976,10,-3.17,1,0.141,0.00177,3.39e-06,0.16,0.412,150.005,4,punk-rock
85805,2o49Twc3qrNMOt8gq9W06L,The Cure,Disintegration (Deluxe Edition),Pictures Of You - Remastered,62,448306,False,0.476,0.764,9,-6.454,1,0.032,0.00325,0.112,0.138,0.545,171.903,4,punk-rock
85852,5Kelvlf6aU6is8muBjaZ4S,Hedley,Cageless,Better Days,52,223786,True,0.355,0.728,0,-4.395,1,0.133,0.368,0.0,0.0548,0.646,93.203,4,punk-rock
85857,29bWDkf8qtCmsvDWOW55CJ,blink-182,Neighborhoods (Deluxe Explicit Version),After Midnight,58,206866,False,0.541,0.889,9,-3.997,1,0.049,0.00642,1.71e-05,0.02,0.902,167.995,4,punk-rock
85861,24CRDgNOgA72JLL7PHFjgB,blink-182,Take Off Your Pants And Jacket,Anthem Part Two,68,227200,True,0.552,0.932,0,-3.782,1,0.0426,0.000102,0.0,0.119,0.518,103.108,4,punk-rock
85863,0lIoY4ZQsdn5QzhraM9o9u,Patti Smith,Easter,Because the Night,69,204800,False,0.466,0.763,11,-7.748,0,0.0391,0.0542,0.0,0.119,0.473,123.539,4,punk-rock
85910,1LwP9g1Hjbs64jXM2Qsxry,The Jesus and Mary Chain,Psychocandy (Expanded Version),Just Like Honey,61,182493,False,0.341,0.552,8,-10.503,1,0.0423,8.02e-05,0.616,0.0591,0.486,121.361,4,punk-rock
85913,5moTxUGPZXgGmosl4rIELm,Sex Pistols,"Never Mind The Bollocks, Here’s The Sex Pistols",Anarchy In The UK,62,212480,False,0.359,0.949,0,-7.649,1,0.101,0.0556,0.000396,0.236,0.212,134.118,4,punk-rock
85961,4CRpOsjhvgxjF7rQufmyZ1,The Cure,The Head On The Door,Inbetween Days,68,177986,False,0.546,0.836,9,-6.321,1,0.0317,0.107,0.583,0.166,0.735,142.605,4,punk-rock
86004,3ZffCQKLFLUvYM59XKLbVm,Green Day,American Idiot,Wake Me up When September Ends,78,285653,False,0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,4,punk
86055,6nTiIhLmQ3FWhvrGafw2zj,Green Day,American Idiot,American Idiot,79,176346,True,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,4,punk
86058,6ORqU0bHbVCRjXm9AjyHyZ,Green Day,Nimrod,Good Riddance (Time of Your Life),77,153466,True,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,4,punk
86113,6L89mwZXSOwYl76YXfX13s,Green Day,Dookie,Basket Case,81,181533,False,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,4,punk
86151,16Of7eeW44kt0a1M0nitHM,Cobra Starship;Sabi,Night Shades,You Make Me Feel... (feat. Sabi),71,215693,False,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,4,punk
86162,0MsrWnxQZxPAcov7c74sSo,Green Day,American Idiot,Holiday / Boulevard of Broken Dreams,72,493400,True,0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,4,punk
86166,1Dr1fXbc2IxaK1Mu8P8Khz,Green Day,Dookie,When I Come Around,76,178000,False,0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,4,punk
86217,0jqK7sGTLsHPkQrrcrGuKD,Sum 41,Does This Look Infected?,Still Waiting,71,158733,True,0.431,0.95,7,-4.918,1,0.26,0.00105,3.63e-05,0.272,0.56,191.936,4,punk
86255,58KPPL1AdLHMvR2O2PZejr,Green Day,American Idiot,Jesus of Suburbia,67,548253,True,0.3,0.929,1,-3.214,1,0.0636,0.000259,2.26e-06,0.329,0.59,147.116,4,punk
86315,1i1OuCNhNf7JwrlWlFZFu1,The Ting Tings,We Started Nothing,That's Not My Name,58,310573,False,0.755,0.901,9,-3.152,1,0.0893,0.0451,0.0373,0.363,0.959,145.042,4,punk
86462,7cdnq45E9aP2XDStHg5vd7,The Runaways,The Runaways,Cherry Bomb,69,138706,False,0.501,0.813,11,-8.192,1,0.0639,0.0455,4.75e-05,0.131,0.495,136.59,4,punk
86465,6hqt1z34Oz0OZtSfy62OFD,Sum 41,Does This Look Infected?,The Hell Song,66,198493,True,0.359,0.935,8,-5.529,0,0.0817,0.000143,0.0141,0.351,0.658,173.429,4,punk
86466,19YmvsVCetCBeVj6O2mljR,Green Day,Revolution Radio,Still Breathing,61,224760,False,0.54,0.902,1,-3.577,1,0.0442,0.0142,0.0,0.0756,0.692,75.033,4,punk
86469,5kr3j5Clb9rjEposoMyLVt,Green Day,Dookie,Welcome to Paradise,69,224133,False,0.37,0.96,3,-4.162,0,0.0378,0.000241,0.0116,0.0563,0.717,89.428,4,punk
86509,41pFyxOpS119Pb8JEzhx0w,Green Day;John Gallagher Jr.;Rebecca Naomi Jones;Stark Sands;The American Idiot Broadway Company,American Idiot - The Original Broadway Cast Recording,"Boulevard of Broken Dreams (feat. John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, The American Idiot Broadway Company)",56,262386,True,0.417,0.647,8,-5.87,1,0.0296,0.0569,1.67e-06,0.0585,0.339,166.12,4,punk
86553,1qIgyDoc2rwtq8w49jeWL8,Green Day,¡UNO!,Oh Love,56,303293,False,0.427,0.773,8,-4.222,1,0.115,0.00605,4.02e-06,0.0396,0.695,171.806,4,punk
86554,11I3KKHv7g2pXiuqRDabRA,Green Day,American Idiot,Give Me Novacaine / She's a Rebel,58,326200,False,0.312,0.949,9,-3.533,1,0.0784,0.00185,1.78e-05,0.0569,0.65,154.795,4,punk
86600,23oxJmDc1V9uLUSmN2LIvx,Yellowcard,Ocean Avenue,Ocean Avenue,74,198266,False,0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,4,punk
86602,0gZp88SA5OcujHLDGkxtI3,Yellowcard,Ocean Avenue,Only One,66,257399,False,0.477,0.907,1,-4.814,0,0.0899,8e-05,7.82e-05,0.149,0.304,81.291,4,punk
86753,1nLnpLXvl68RZCSjfkyiaa,Green Day,Insomniac,Brain Stew,69,193000,True,0.559,0.543,1,-5.429,1,0.302,0.00133,2e-05,0.0577,0.337,75.958,4,punk
86757,4wsQGsdf8D0Bj26cGdvreB,Green Day,Dookie,She,67,134293,False,0.37,0.937,1,-3.939,0,0.0356,7.37e-05,0.00817,0.0904,0.874,93.307,4,punk
87002,3SdTKo2uVsxFblQjpScoHy,Ben E. King,Don't Play That Song (Mono),Stand by Me,80,180055,False,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,4,r-n-b
87159,48i055G1OT5KxGGftwFxWy,Roy Orbison,"Oh, Pretty Woman","Oh, Pretty Woman",73,178933,False,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,4,r-n-b
87342,1D3J1dvlS60ZX3YbNJe9J6,Fidel Rueda,Todo Gracias A Ti,Me Voy De Ti,46,164213,False,0.737,0.447,0,-4.751,1,0.0397,0.754,0.000422,0.085,0.963,148.15,3,r-n-b
87353,7jmHyHMEqm9MJWiMAneF05,Ben E. King,Don't Play That Song,Stand by Me,67,175493,False,0.632,0.232,9,-12.326,1,0.0318,0.428,4.95e-06,0.215,0.673,119.136,4,r-n-b
87400,3l3xTXsUXeWlkPqzMs7mPD,Boyz II Men,Cooleyhighharmony (Bonus Tracks Version),End Of The Road,71,351466,False,0.64,0.427,5,-9.29,0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3,r-n-b
87500,7caj6X6NMX3tlhWnu1du6V,Ritchie Valens,Ritchie Valens,We Belong Together,69,116626,False,0.684,0.247,5,-13.71,1,0.0281,0.872,0.000166,0.113,0.768,106.522,3,r-n-b
